File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
repos_cpp/libsndfile/tests/win32_ordinal_test.c,88,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	static char func_name [1024] ;,6694787a792b27b3acfe75446fb7963255d5772b13387ad34c42eb33c1bee2fb,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/win32_ordinal_test.c,95,15,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"		if ((file = fopen (buffer, ""r"")) != NULL)",b8a226993f9e6b1300956e23be06cb084a173b2f28a344a43c21f0b425510b18,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/win32_test.c,104,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	static char data [256] ;,558e07a3d13089747750619bc8831340b608905ee0c6ecdeadacf6d1dc3d77f2,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/win32_test.c,119,12,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((fd = open (filename, mode, flags)) < 0)",272a406f382fe5f0b77dc535d492604bff2e84e0c3bd6e97c411bab49da519d0,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/win32_test.c,129,12,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((fd = open (filename, mode, flags)) < 0)",272a406f382fe5f0b77dc535d492604bff2e84e0c3bd6e97c411bab49da519d0,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/win32_test.c,169,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	static char data [256] ;,558e07a3d13089747750619bc8831340b608905ee0c6ecdeadacf6d1dc3d77f2,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/win32_test.c,179,12,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((fd = open (filename, mode, flags)) < 0)",272a406f382fe5f0b77dc535d492604bff2e84e0c3bd6e97c411bab49da519d0,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/win32_test.c,189,12,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((fd = open (filename, mode, flags)) < 0)",272a406f382fe5f0b77dc535d492604bff2e84e0c3bd6e97c411bab49da519d0,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/win32_test.c,227,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	static char data [256] ;,558e07a3d13089747750619bc8831340b608905ee0c6ecdeadacf6d1dc3d77f2,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/win32_test.c,240,12,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((fd = open (filename, mode, flags)) < 0)",272a406f382fe5f0b77dc535d492604bff2e84e0c3bd6e97c411bab49da519d0,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/win32_test.c,288,14,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((file = fopen (filename, ""w"")) == NULL)",9b8aa040f4e6aaa0ae13374aada11cbd1900ba533082a41b77b47feb2551e22b,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/write_read_test.c,61,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char c [DATA_LENGTH] ;,1a98edd95abda9d825b098ffc62a3a7914bae65e912f6c04f2da31ef42a8b8bb,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/write_read_test.c,4498,16,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if (! (file = fopen (filename, ""w"")))",9214735e334d2a5ea349b7b151880e4056e4cd70f525ca4624a986e6435ff377,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/examples/generate.c,96,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	k = 16 - strlen (outfilename) ;,c4e5c6ebefe80da119f7ca601dc4104b8170b5b06aabd38dedaaffb1f93d2214,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/examples/sndfile-loopify.c,80,6,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (strlen (infilename) > 1 && infilename [0] == '-'),3536f8f1420cda5a2f006a72fd7b8cd6dce621a635801221137e24301ba272ac,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/examples/sndfilehandle.cc,63,7,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","	file.read (buffer, BUFFER_LEN) ;",8acab5236a4a80cc97603d43accc81b0d795241e1bef1896487d36ffd273c8fc,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/include/sndfile.h,581,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",	sf_vio_read			read ;,b03f67c410009c26749bbf358679dbbf890eaa93735408a923b1f5bcc4f265d2,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/programs/common.c,148,35,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"			memcpy (binfo.x, info->x, MIN (strlen (info->x), sizeof (binfo.x))) ; \",a78adfa0cd1c5023f5341532518cdccedcfe9c41e1ab27ffb24783b73ad0e836,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/programs/common.c,181,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,		{	int slen = (int) strlen (binfo.coding_history) ;,eb4a98e5b0d39aa83db2b6bfde676914ec8f7ee2eb22d7c25abbb403849063e7,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/programs/common.c,189,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"		{	size_t slen = MIN (strlen (info->coding_history), sizeof (binfo.coding_history)) ;",d90af176e4fdf738890f421be3b1a6926554d089522443dbc08f4cf791d22505,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/programs/common.c,361,2,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"	strncpy (buffer, cptr + 1, 15) ;",1cbe4bc9c31e0bf3984ea53e6a4b469c98c12afbae0cdab0c93b41ca33bb5271,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/programs/sndfile-convert.c,155,6,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (strlen (infilename) > 1 && infilename [0] == '-'),3536f8f1420cda5a2f006a72fd7b8cd6dce621a635801221137e24301ba272ac,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/programs/sndfile-convert.c,254,21,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"			ptr = argv [k] + strlen (""-override-sample-rate="") ;",3430aae8b2d215070c86e0eb58eaf7a524ef782895486613b464c0fdd92e49d4,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/programs/sndfile-play.c,792,6,1,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676).",Use nanosleep(2) or setitimer(2) instead.,,CWE-676,					usleep (delay_time) ;,f00887e6d4e5f16fd9f4fdccc090941ce3b28f992a9458a579675f3b788c663c,2.0.19,FF1069,https://cwe.mitre.org/data/definitions/676.html
repos_cpp/libsndfile/programs/sndfile-salvage.c,255,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	slen = (int) strlen (target) ;,48fa0c59d9c2e5139f4c26622e5013b8518e2654c9d91c025552d272613fede0,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/programs/sndfile-salvage.c,261,14,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","	if ((rlen = read (fd, buffer, sizeof (buffer))) < 0)",fc373b2a078df9692f7832195741dc057a7c7a7ff76364af02ed11272abf91d9,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/programs/sndfile-salvage.c,286,34,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","	while (NOT (done) && (readlen = read (fd, buffer, bufferlen)) >= 0)",ea900caf704ddd641ce4521563885b4d6647b44667c02c5ea955f7e9abaaa4f0,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/regtest/database.c,207,6,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (strlen (db->cmdbuf) >= sizeof (db->cmdbuf) - 1),ab53b16a49b05246032e6d99411f48bb1882c24ba7f9ea2994e73dfccfc1d557,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/regtest/database.c,442,10,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,		slen = strlen (db->pathname) ;,386a854b1b8616a496131cb45e6c90ee8fdec95eb5d0e6ff2ad6e455a16adfcb,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/aiff.c,1467,20,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,		{	stringLength = strlen (psf->cues->cue_points [idx].name) + 1 ; /* We'll count the first byte also of every pascal string */,9298a0fc812ca0d465f930500227a0fbe2be4eac70cc7cad40e175aca095f20c,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/aiff.c,1561,12,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,				slen = strlen (psf->strings.storage + psf->strings.data [k].offset) ;,e3760d441058282b07f484e8e567bda22cf73a1ad90883b8a5bb297ae6b5b736,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/broadcast.c,72,8,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	len = strlen (psf->broadcast_16k->coding_history) ;,6df0faed1908cad113ee6f56b58a03255cecd47402d61674944a1a6a32f783a3,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/broadcast.c,85,8,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	len = strlen (psf->broadcast_16k->coding_history) ;,6df0faed1908cad113ee6f56b58a03255cecd47402d61674944a1a6a32f783a3,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/caf.c,856,18,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	{	value = key + strlen (key) + 1 ;,c7ee02da5e2ffa7ffd3ff9971c7f2d597d48bffc0d511f646a4ec38eec2e6692,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/caf.c,899,17,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,		key = value + strlen (value) + 1 ;,ff4ebef607ef78f751ae54755f44286b129532bb009b1f9e24ef4122ccd35660,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/caf.c,916,19,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (buf->index + strlen (key) + strlen (value) + 2 > sizeof (buf->s)),6181b03a97cac97ec6fed818af40dab4ed8481c67e6f18320bf16d3322b13758,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/caf.c,916,34,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (buf->index + strlen (key) + strlen (value) + 2 > sizeof (buf->s)),6181b03a97cac97ec6fed818af40dab4ed8481c67e6f18320bf16d3322b13758,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/cart.c,73,8,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	len = strlen (psf->cart_16k->tag_text) ;,5fe004e724466d8101450903baccefcf39c9b3de7bd5ef790c68bbd272b44738,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/cart.c,79,8,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	len = strlen (psf->cart_16k->tag_text) ;,5fe004e724466d8101450903baccefcf39c9b3de7bd5ef790c68bbd272b44738,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/chunk.c,71,16,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,		marker_len = strlen (marker_str) ;,5cde9293ef414f1ff3f4ae06ba11b0c5e534ccd28970c7d4d9e391cfd0354222,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/chunk.c,170,9,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	hash = strlen (marker_str) > 4 ? hash_of_str (marker_str) : u.marker ;,5ecd3258570a55fb5b1f02ef432a8bf4282245a70bb5e75bf8fa213d7f8712be,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/chunk.c,209,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	marker_len = strlen (marker_str) ;,5cde9293ef414f1ff3f4ae06ba11b0c5e534ccd28970c7d4d9e391cfd0354222,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/chunk.c,257,35,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	pchk->chunks [pchk->used].hash = strlen (chunk_info->id) > 4 ? hash_of_str (chunk_info->id) : u.marker ;,cb520a227c0b804e3b95f5e8c19098b1b199a130d9f39de060152fcea55d53fb,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/common.c,175,14,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,						slen = strlen (strptr) ;,8a6d50b1417afa95c41ecc873e66aa827d332acb8b363b4c786d3bf25903a82b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/common.c,412,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	maxlen = strlen ((char*) psf->header.ptr) ;,03c165e5675c67b3ea7844c32e730270d90388348ad3fca2fe82cbdd09e1eb42,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/common.c,423,21,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	psf->header.indx = strlen ((char*) psf->header.ptr) ;,45dabb8db8d0623a6cb97cbc8c64f4ed040888fb6a258ff127d40a23ca3bb9a7,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/common.c,702,13,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,					size = strlen (strptr) + 1 ;,6836fa665bb954bb3ca31f0f4e54184b39c99e374143f850796d46c31c61c1b0,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/common.c,724,13,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,					size = strlen (strptr) ;,347ccee6ed2f211a4cc1b2046eb5402138c07dc81defa8d34d9ccbe0d455a26b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/common.c,741,13,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,					size = strlen (strptr) ;,347ccee6ed2f211a4cc1b2046eb5402138c07dc81defa8d34d9ccbe0d455a26b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/common.c,1275,3,1,1,buffer,strncat,"Easily used incorrectly (e.g., incorrectly computing the correct maximum size to add) [MS-banned] (CWE-120).","Consider strcat_s, strlcat, snprintf, or automatically resizing strings.",,CWE-120,"{	strncat (dest, src, n - strlen (dest) - 1) ;",d3d43117b4be813e50ccce5200ce5a199ff20c6c406215a6852314bf63f029bb,2.0.19,FF1010,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/common.c,1275,27,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"{	strncat (dest, src, n - strlen (dest) - 1) ;",d3d43117b4be813e50ccce5200ce5a199ff20c6c406215a6852314bf63f029bb,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/common.c,1281,3,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"{	strncpy (dest, src, n - 1) ;",c41db2a61f274782cfc30fa4d0ce9e2d6e96802445d21a85e1e91b864d654e24,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/common.c,1508,16,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,{	size_t len = strlen (dest) ;,4962035664af5632f6e18fb9e5212fea041b92310dfd989076da68d535474eba,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/file_io.c,84,6,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (strlen (path) > 1 && strlen (path) - 1 >= sizeof (psf->file.path)),ae974748c848057e6e21cd51563858868e64185843b701e362bba8f6e5d96f18,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/file_io.c,84,27,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (strlen (path) > 1 && strlen (path) - 1 >= sizeof (psf->file.path)),ae974748c848057e6e21cd51563858868e64185843b701e362bba8f6e5d96f18,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/file_io.c,349,19,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","		return psf->vio.read (ptr, bytes*items, psf->vio_user_data) / bytes ;",eef7bf515f112e0f3f20e1a13047e189fe17216b1981f6e2f98ed8202176b6ce,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/file_io.c,361,11,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","		count = read (psf->file.filedes, ((char*) ptr) + total, (size_t) count) ;",7577dd159d8b9c2914b21b7a1561ed0a014a05832fea221f0a8570a73f60c773,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/file_io.c,467,12,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","	{	count = read (psf->file.filedes, &(buffer [k]), 1) ;",82e65fa515a957a6f32849baa61d2d46d58cc89b567002e73c04a9447fef10f8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/file_io.c,986,19,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","		return psf->vio.read (ptr, bytes*items, psf->vio_user_data) / bytes ;",eef7bf515f112e0f3f20e1a13047e189fe17216b1981f6e2f98ed8202176b6ce,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/mat5.c,209,58,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	psf_binheader_writef (psf, ""bb"", BHWv (filename), BHWz (strlen (filename)), BHWv (buffer), BHWz (strlen (buffer) + 1)) ;",467d1a8d5cf4cc013f7df473f833fc87e095260f590ef3ede535f38fc43acb8a,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/mat5.c,209,99,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	psf_binheader_writef (psf, ""bb"", BHWv (filename), BHWz (strlen (filename)), BHWv (buffer), BHWz (strlen (buffer) + 1)) ;",467d1a8d5cf4cc013f7df473f833fc87e095260f590ef3ede535f38fc43acb8a,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/mat5.c,223,66,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	psf_binheader_writef (psf, ""44b"", BHW4 (MAT5_TYPE_SCHAR), BHW4 (strlen (sr_name)), BHWv (sr_name), BHWz (16)) ;",7b3303a41efddf27f66980c0a042d15fa849261a7b4c62aacfa8e49206ced493,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/mat5.c,237,66,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	psf_binheader_writef (psf, ""44b"", BHW4 (MAT5_TYPE_SCHAR), BHW4 (strlen (wd_name)), BHWv (wd_name), BHWz (strlen (wd_name))) ;",19a25fe759855fdacc05ace45c60c1c4b6cc4a3d2d057472ff1c075010e65e84,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/mat5.c,237,107,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	psf_binheader_writef (psf, ""44b"", BHW4 (MAT5_TYPE_SCHAR), BHW4 (strlen (wd_name)), BHWv (wd_name), BHWz (strlen (wd_name))) ;",19a25fe759855fdacc05ace45c60c1c4b6cc4a3d2d057472ff1c075010e65e84,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/mat5.c,271,6,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (strlen (buffer) >= 124),d85a191d703d6eea3ace724366adc1574939238074edfa8c8651a7c1c35244e5,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/nist.c,135,12,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	{	cptr += strlen (""end_head"") + 1 ;",b7216dfb605af85b10b11058784db0149e1a01c310f4216c28034960c875e7ef,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repos_cpp/libsndfile/src/nist.c,158,4,4,1,buffer,sscanf,It's unclear if the %s limit in the format string is small enough (CWE-120).,"Check that the limit is sufficiently small, or use a different input function.",,CWE-120,"	{	sscanf (cptr, ""sample_coding -s%d %63s"", &count, str) ;",6e4a68c4f8e35523db4a0026464b54ed079bdf6fcda75e05a111b1302262ee71,2.0.19,FF1021,https://cwe.mitre.org/data/definitions/120.html
